#
# INPUTFILE /home/tmpchem/coding/compchem/input/md/hf.md
#
# -- INPUT DATA --
#
# MOLFILE /home/tmpchem/coding/compchem/geom/prm/hf.prm
# ENERGYOUT /home/tmpchem/coding/compchem/data/md/hf.dat
# GEOMOUT /home/tmpchem/coding/compchem/data/md/hf.xyz
# RANDOMSEED 2982500747
# TEMPERATURE 0.000000 K
# BOUNDARY 10.000000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 1.000000 s
# ENERGYTIME 0.000100 ps
# GEOMTIME 0.000100 ps
# TOTALTIME 0.020000 ps
# TIMESTEP 0.000100 ps
# EQTIME 0.000000 ps
# EQRATE 2.000000 ps
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol]
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
 0.0000  4.64250e+00  5.962e-23  4.642e+00  0.000e+00  4.642e+00  0.000e+00  0.000e+00  0.000e+00  4.642e+00  0.000e+00  0.000e+00  0.000e+00
 0.0001  4.64234e+00  1.084e-01  4.534e+00  0.000e+00  4.534e+00  0.000e+00  0.000e+00  0.000e+00  4.534e+00  0.000e+00  0.000e+00  0.000e+00
 0.0002  4.64214e+00  2.416e-01  4.401e+00  0.000e+00  4.401e+00  0.000e+00  0.000e+00  0.000e+00  4.401e+00  0.000e+00  0.000e+00  0.000e+00
 0.0003  4.64187e+00  4.236e-01  4.218e+00  0.000e+00  4.218e+00  0.000e+00  0.000e+00  0.000e+00  4.218e+00  0.000e+00  0.000e+00  0.000e+00
 0.0004  4.64154e+00  6.502e-01  3.991e+00  0.000e+00  3.991e+00  0.000e+00  0.000e+00  0.000e+00  3.991e+00  0.000e+00  0.000e+00  0.000e+00
 0.0005  4.64115e+00  9.161e-01  3.725e+00  0.000e+00  3.725e+00  0.000e+00  0.000e+00  0.000e+00  3.725e+00  0.000e+00  0.000e+00  0.000e+00
 0.0006  4.64071e+00  1.215e+00  3.426e+00  0.000e+00  3.426e+00  0.000e+00  0.000e+00  0.000e+00  3.426e+00  0.000e+00  0.000e+00  0.000e+00
 0.0007  4.64023e+00  1.540e+00  3.101e+00  0.000e+00  3.101e+00  0.000e+00  0.000e+00  0.000e+00  3.101e+00  0.000e+00  0.000e+00  0.000e+00
 0.0008  4.63972e+00  1.883e+00  2.757e+00  0.000e+00  2.757e+00  0.000e+00  0.000e+00  0.000e+00  2.757e+00  0.000e+00  0.000e+00  0.000e+00
 0.0009  4.63920e+00  2.236e+00  2.403e+00  0.000e+00  2.403e+00  0.000e+00  0.000e+00  0.000e+00  2.403e+00  0.000e+00  0.000e+00  0.000e+00
 0.0010  4.63867e+00  2.591e+00  2.047e+00  0.000e+00  2.047e+00  0.000e+00  0.000e+00  0.000e+00  2.047e+00  0.000e+00  0.000e+00  0.000e+00
 0.0011  4.63816e+00  2.940e+00  1.698e+00  0.000e+00  1.698e+00  0.000e+00  0.000e+00  0.000e+00  1.698e+00  0.000e+00  0.000e+00  0.000e+00
 0.0012  4.63767e+00  3.274e+00  1.363e+00  0.000e+00  1.363e+00  0.000e+00  0.000e+00  0.000e+00  1.363e+00  0.000e+00  0.000e+00  0.000e+00
 0.0013  4.63721e+00  3.586e+00  1.051e+00  0.000e+00  1.051e+00  0.000e+00  0.000e+00  0.000e+00  1.051e+00  0.000e+00  0.000e+00  0.000e+00
 0.0014  4.63679e+00  3.868e+00  7.690e-01  0.000e+00  7.690e-01  0.000e+00  0.000e+00  0.000e+00  7.690e-01  0.000e+00  0.000e+00  0.000e+00
 0.0015  4.63643e+00  4.113e+00  5.233e-01  0.000e+00  5.233e-01  0.000e+00  0.000e+00  0.000e+00  5.233e-01  0.000e+00  0.000e+00  0.000e+00
 0.0016  4.63613e+00  4.316e+00  3.199e-01  0.000e+00  3.199e-01  0.000e+00  0.000e+00  0.000e+00  3.199e-01  0.000e+00  0.000e+00  0.000e+00
 0.0017  4.63590e+00  4.472e+00  1.636e-01  0.000e+00  1.636e-01  0.000e+00  0.000e+00  0.000e+00  1.636e-01  0.000e+00  0.000e+00  0.000e+00
 0.0018  4.63574e+00  4.578e+00  5.805e-02  0.000e+00  5.805e-02  0.000e+00  0.000e+00  0.000e+00  5.805e-02  0.000e+00  0.000e+00  0.000e+00
 0.0019  4.63567e+00  4.630e+00  5.777e-03  0.000e+00  5.777e-03  0.000e+00  0.000e+00  0.000e+00  5.777e-03  0.000e+00  0.000e+00  0.000e+00
 0.0020  4.63567e+00  4.628e+00  7.988e-03  0.000e+00  7.988e-03  0.000e+00  0.000e+00  0.000e+00  7.988e-03  0.000e+00  0.000e+00  0.000e+00
 0.0021  4.63575e+00  4.571e+00  6.463e-02  0.000e+00  6.463e-02  0.000e+00  0.000e+00  0.000e+00  6.463e-02  0.000e+00  0.000e+00  0.000e+00
 0.0022  4.63592e+00  4.462e+00  1.744e-01  0.000e+00  1.744e-01  0.000e+00  0.000e+00  0.000e+00  1.744e-01  0.000e+00  0.000e+00  0.000e+00
 0.0023  4.63615e+00  4.302e+00  3.346e-01  0.000e+00  3.346e-01  0.000e+00  0.000e+00  0.000e+00  3.346e-01  0.000e+00  0.000e+00  0.000e+00
 0.0024  4.63646e+00  4.095e+00  5.417e-01  0.000e+00  5.417e-01  0.000e+00  0.000e+00  0.000e+00  5.417e-01  0.000e+00  0.000e+00  0.000e+00
 0.0025  4.63682e+00  3.846e+00  7.906e-01  0.000e+00  7.906e-01  0.000e+00  0.000e+00  0.000e+00  7.906e-01  0.000e+00  0.000e+00  0.000e+00
 0.0026  4.63724e+00  3.562e+00  1.075e+00  0.000e+00  1.075e+00  0.000e+00  0.000e+00  0.000e+00  1.075e+00  0.000e+00  0.000e+00  0.000e+00
 0.0027  4.63771e+00  3.248e+00  1.390e+00  0.000e+00  1.390e+00  0.000e+00  0.000e+00  0.000e+00  1.390e+00  0.000e+00  0.000e+00  0.000e+00
 0.0028  4.63820e+00  2.912e+00  1.726e+00  0.000e+00  1.726e+00  0.000e+00  0.000e+00  0.000e+00  1.726e+00  0.000e+00  0.000e+00  0.000e+00
 0.0029  4.63872e+00  2.563e+00  2.076e+00  0.000e+00  2.076e+00  0.000e+00  0.000e+00  0.000e+00  2.076e+00  0.000e+00  0.000e+00  0.000e+00
 0.0030  4.63924e+00  2.207e+00  2.432e+00  0.000e+00  2.432e+00  0.000e+00  0.000e+00  0.000e+00  2.432e+00  0.000e+00  0.000e+00  0.000e+00
 0.0031  4.63976e+00  1.855e+00  2.785e+00  0.000e+00  2.785e+00  0.000e+00  0.000e+00  0.000e+00  2.785e+00  0.000e+00  0.000e+00  0.000e+00
 0.0032  4.64027e+00  1.513e+00  3.128e+00  0.000e+00  3.128e+00  0.000e+00  0.000e+00  0.000e+00  3.128e+00  0.000e+00  0.000e+00  0.000e+00
 0.0033  4.64074e+00  1.190e+00  3.451e+00  0.000e+00  3.451e+00  0.000e+00  0.000e+00  0.000e+00  3.451e+00  0.000e+00  0.000e+00  0.000e+00
